amount,payment_method,gateway,failure_reason,network_latency,gateway_health,issuer_health,customer_action_required,previous_attempt_count,recent_gateway_success_rate,historical_recovery_rate,time_since_failure,recovered
23223.01,upi,gateway_a,network_timeout,461,0.9256,0.7794,0,0,0.8068,0.3047,5060,1
17809.63,wallet,gateway_b,card_expired,93,0.8464,0.7808,0,2,0.3292,0.304,3802,0
30563.5,net_banking,gateway_b,rate_limit,815,0.0235,0.0043,0,4,0.9661,0.4208,5263,0
226.05,credit_card,gateway_c,temporary_gateway_error,35,0.0973,0.8743,0,2,0.8844,0.7356,6468,1
10426.07,credit_card,gateway_c,authentication_required,44,0.1778,0.0191,1,4,0.5722,0.5697,4952,0
11541.64,debit_card,gateway_b,insufficient_funds,551,0.8637,0.7497,0,3,0.892,0.7058,2563,0
80382.67,debit_card,gateway_a,rate_limit,518,0.4367,0.4658,0,0,0.9611,0.6641,6315,1
35623.7,upi,gateway_c,suspected_fraud,678,0.0703,0.6541,0,1,0.3445,0.2371,1879,0
55202.82,upi,gateway_b,network_timeout,37,0.771,0.2106,0,2,0.3942,0.7577,4656,0
36605.12,upi,gateway_a,issuer_unavailable,267,0.724,0.3406,0,0,0.5471,0.3602,5274,1
95669.93,debit_card,gateway_b,issuer_unavailable,635,0.6576,0.2836,0,4,0.9837,0.6673,3356,1
27002.55,wallet,gateway_c,rate_limit,629,0.8752,0.6158,0,2,0.3245,0.6808,6107,0
90962.17,debit_card,gateway_a,rate_limit,805,0.3671,0.2231,0,3,0.7125,0.6499,1588,1
25103.33,upi,gateway_b,insufficient_funds,913,0.8563,0.1156,0,1,0.5093,0.7711,6801,1
61518.07,debit_card,gateway_c,insufficient_funds,411,0.7907,0.9799,0,2,0.7932,0.7276,3338,1
50024.4,upi,gateway_a,card_expired,321,0.7591,0.887,0,2,0.8559,0.3628,4563,0
41057.79,upi,gateway_b,rate_limit,884,0.7891,0.3819,1,0,0.5523,0.6731,1979,0
78612.51,debit_card,gateway_c,temporary_gateway_error,734,0.3532,0.0162,1,3,0.893,0.6424,4459,0
26359.92,upi,gateway_a,authentication_required,59,0.8173,0.4742,1,4,0.5591,0.3932,6311,0
70453.67,net_banking,gateway_b,rate_limit,109,0.0834,0.5709,0,0,0.6011,0.6435,669,1
92788.46,credit_card,gateway_c,temporary_gateway_error,53,0.2726,0.0675,0,4,0.3167,0.2271,4934,1
39066.56,credit_card,gateway_c,suspected_fraud,245,0.3222,0.8372,0,3,0.6828,0.2766,108,0
27283.36,debit_card,gateway_b,suspected_fraud,129,0.2984,0.4841,0,0,0.9248,0.656,232,0
57376.62,upi,gateway_b,rate_limit,709,0.3567,0.8313,0,0,0.533,0.3287,2067,1
56445.07,wallet,gateway_b,temporary_gateway_error,367,0.4102,0.6926,0,4,0.7268,0.717,3980,0
66646.14,net_banking,gateway_c,suspected_fraud,928,0.7364,0.5466,0,4,0.5461,0.7637,6483,0
39756.82,debit_card,gateway_c,rate_limit,427,0.6106,0.9627,0,1,0.845,0.6873,5427,1
28277.03,upi,gateway_c,network_timeout,154,0.3341,0.2296,0,2,0.4111,0.6616,6143,1
17401.13,debit_card,gateway_a,authentication_required,313,0.8586,0.4197,1,3,0.4393,0.7906,782,1
56166.36,wallet,gateway_b,temporary_gateway_error,517,0.4562,0.7735,0,3,0.5859,0.3979,914,0
29303.43,net_banking,gateway_b,temporary_gateway_error,420,0.4192,0.9318,0,3,0.8111,0.2676,132,0
76294.62,upi,gateway_b,rate_limit,559,0.1752,0.894,0,3,0.7266,0.5867,3029,0
49448.68,credit_card,gateway_a,insufficient_funds,240,0.7978,0.8488,1,0,0.3804,0.2069,5305,1
81429.87,upi,gateway_a,suspected_fraud,325,0.9246,0.4211,0,0,0.7389,0.554,3305,0
69964.11,credit_card,gateway_b,network_timeout,363,0.9706,0.4006,0,3,0.4461,0.3177,6190,0
41793.13,debit_card,gateway_a,insufficient_funds,462,0.7835,0.5743,0,2,0.7977,0.3952,7110,0
43136.41,wallet,gateway_b,insufficient_funds,667,0.4904,0.1276,0,1,0.5425,0.5274,3194,0
90878.33,net_banking,gateway_c,rate_limit,691,0.9943,0.1575,0,1,0.7435,0.8035,5691,0
67302.31,credit_card,gateway_a,card_expired,227,0.4469,0.6915,0,3,0.7991,0.8609,2754,0
13588.36,credit_card,gateway_c,issuer_unavailable,468,0.2982,0.4675,0,3,0.543,0.8537,1778,1
31172.08,credit_card,gateway_a,network_timeout,939,0.4272,0.8186,0,3,0.6477,0.6912,977,0
98666.55,debit_card,gateway_c,issuer_unavailable,499,0.5023,0.8585,0,2,0.6974,0.2948,5453,1
86662.56,wallet,gateway_b,card_expired,984,0.6742,0.6457,0,0,0.6419,0.4641,4625,0
50438.51,credit_card,gateway_c,card_expired,763,0.83,0.49,0,2,0.3898,0.264,4121,0
41785.11,credit_card,gateway_a,network_timeout,423,0.9831,0.7052,0,3,0.4908,0.4528,4824,1
7883.33,upi,gateway_b,temporary_gateway_error,906,0.1964,0.2135,0,0,0.4166,0.89,2302,1
72635.47,net_banking,gateway_b,rate_limit,259,0.2777,0.5347,0,4,0.5121,0.2302,5325,0
34454.77,upi,gateway_b,issuer_unavailable,653,0.9517,0.9035,0,0,0.5769,0.2707,6907,1
80161.93,net_banking,gateway_a,rate_limit,940,0.5172,0.3731,0,4,0.7849,0.6427,4369,1
7520.06,upi,gateway_b,rate_limit,530,0.2142,0.8892,0,1,0.3787,0.5128,5267,1
40306.7,credit_card,gateway_a,card_expired,327,0.9182,0.9261,0,3,0.6632,0.2128,103,0
43094.9,upi,gateway_c,temporary_gateway_error,71,0.1049,0.313,0,4,0.8959,0.2199,1287,1
87183.58,wallet,gateway_b,temporary_gateway_error,368,0.8044,0.1522,0,3,0.6304,0.3168,6359,0
86575.53,net_banking,gateway_c,issuer_unavailable,391,0.2841,0.6856,0,0,0.4277,0.4572,1748,1
10863.63,net_banking,gateway_c,rate_limit,437,0.6578,0.545,0,3,0.4489,0.8361,6425,0
81350.71,debit_card,gateway_c,card_expired,525,0.8108,0.748,0,4,0.8152,0.2097,1592,0
37405.87,credit_card,gateway_c,suspected_fraud,847,0.4777,0.6638,0,1,0.8918,0.8248,3999,0
46775.29,net_banking,gateway_c,insufficient_funds,941,0.7276,0.4313,0,4,0.9587,0.3785,1318,0
72643.55,upi,gateway_a,rate_limit,689,0.2546,0.265,0,2,0.97,0.8226,4343,0
39633.7,debit_card,gateway_b,insufficient_funds,810,0.6506,0.0413,0,1,0.6726,0.8724,3466,1
89559.95,wallet,gateway_a,rate_limit,390,0.1618,0.2463,0,3,0.9199,0.7296,502,0
12957.12,net_banking,gateway_c,suspected_fraud,737,0.5992,0.051,0,3,0.68,0.3264,3046,0
35526.91,wallet,gateway_c,card_expired,168,0.4687,0.4506,0,1,0.4703,0.3571,3329,0
26854.82,net_banking,gateway_a,network_timeout,792,0.5503,0.7116,0,2,0.5927,0.4497,1116,1
90894.04,net_banking,gateway_c,insufficient_funds,603,0.2259,0.2954,0,4,0.3664,0.8448,1509,1
14646.04,net_banking,gateway_a,card_expired,673,0.1864,0.8971,1,0,0.8481,0.5971,2192,0
50281.53,upi,gateway_b,network_timeout,995,0.6736,0.4871,0,2,0.9458,0.3533,3627,1
62960.15,credit_card,gateway_b,issuer_unavailable,772,0.632,0.8118,0,0,0.6167,0.2588,7002,1
40754.56,net_banking,gateway_b,suspected_fraud,460,0.7374,0.0168,0,2,0.9795,0.711,5092,0
40653.95,upi,gateway_c,issuer_unavailable,413,0.7851,0.5811,0,4,0.7818,0.7304,5370,1
16209.74,credit_card,gateway_a,issuer_unavailable,813,0.9561,0.9368,1,3,0.9206,0.3392,7165,0
47152.23,wallet,gateway_c,card_expired,955,0.5438,0.3444,0,1,0.7947,0.4293,749,0
20064.69,wallet,gateway_a,issuer_unavailable,386,0.9096,0.9406,0,3,0.3878,0.7526,2759,0
33805.4,net_banking,gateway_b,authentication_required,660,0.7023,0.8874,1,4,0.4847,0.4826,1002,0
27913.54,wallet,gateway_b,network_timeout,514,0.6077,0.1655,0,2,0.9263,0.5838,3390,0
43942.14,credit_card,gateway_b,network_timeout,431,0.1939,0.5616,0,1,0.8824,0.4051,3552,1
78435.15,credit_card,gateway_c,suspected_fraud,165,0.1498,0.007,0,4,0.6158,0.7363,3146,0
60983.72,credit_card,gateway_a,card_expired,187,0.025,0.7774,0,3,0.7492,0.8183,5438,0
56865.58,net_banking,gateway_c,insufficient_funds,787,0.3293,0.5995,0,1,0.3238,0.8321,313,0
74335.79,net_banking,gateway_c,insufficient_funds,35,0.2321,0.6501,0,0,0.5877,0.6122,4533,0
56443.11,upi,gateway_c,insufficient_funds,97,0.1696,0.7726,0,3,0.772,0.4538,5602,0
16142.82,credit_card,gateway_a,temporary_gateway_error,421,0.6558,0.2978,0,1,0.9299,0.8388,6205,1
76205.29,net_banking,gateway_b,network_timeout,273,0.2266,0.0349,0,1,0.3111,0.3577,4374,0
85592.7,net_banking,gateway_c,suspected_fraud,163,0.9526,0.2074,0,4,0.519,0.6166,6668,0
31207.54,net_banking,gateway_b,authentication_required,452,0.0838,0.9209,1,4,0.8629,0.8112,6524,0
7152.07,credit_card,gateway_b,suspected_fraud,791,0.5171,0.277,1,2,0.3677,0.455,7086,0
12725.18,net_banking,gateway_a,suspected_fraud,628,0.3364,0.1706,0,0,0.8261,0.3137,6484,0
2210.9,upi,gateway_a,card_expired,40,0.2519,0.1067,0,1,0.4705,0.2407,312,0
8394.61,debit_card,gateway_b,network_timeout,367,0.0006,0.8255,0,2,0.7961,0.5884,4795,0
40804.02,upi,gateway_b,issuer_unavailable,320,0.0712,0.3495,0,4,0.9356,0.2059,963,1
82364.64,net_banking,gateway_c,rate_limit,484,0.5886,0.273,0,3,0.392,0.7155,4638,1
49172.56,upi,gateway_c,network_timeout,728,0.9963,0.3715,0,0,0.4289,0.65,4841,0
48029.68,upi,gateway_b,suspected_fraud,655,0.8068,0.2253,0,3,0.3242,0.7777,4689,0
76490.84,credit_card,gateway_a,temporary_gateway_error,238,0.4014,0.4139,0,2,0.7432,0.8991,1904,1
28398.09,credit_card,gateway_c,card_expired,544,0.3223,0.5166,0,4,0.7361,0.6886,5296,0
82530.47,upi,gateway_b,network_timeout,757,0.182,0.064,0,2,0.5873,0.2175,3197,1
3531.8,credit_card,gateway_a,suspected_fraud,411,0.8248,0.8914,0,2,0.369,0.8365,1980,0
64180.54,wallet,gateway_b,card_expired,791,0.22,0.6075,0,2,0.7203,0.7767,4743,0
49084.15,wallet,gateway_c,suspected_fraud,561,0.0759,0.1082,0,4,0.3961,0.3823,852,0
48694.67,net_banking,gateway_a,network_timeout,929,0.3429,0.0634,0,1,0.5543,0.2493,6068,0
99717.1,wallet,gateway_c,insufficient_funds,403,0.1271,0.3778,0,4,0.492,0.8594,311,1
58144.29,credit_card,gateway_b,authentication_required,959,0.9403,0.2575,1,3,0.9755,0.6408,4419,1
51172.46,net_banking,gateway_b,authentication_required,504,0.4884,0.1125,1,2,0.5429,0.3293,5684,0
55388.82,net_banking,gateway_a,insufficient_funds,823,0.8433,0.6206,0,4,0.5752,0.5285,4081,0
74611.98,wallet,gateway_c,authentication_required,211,0.9778,0.9653,1,4,0.9992,0.5676,2010,1
4890.78,net_banking,gateway_b,issuer_unavailable,694,0.835,0.3505,0,2,0.5852,0.6014,1961,0
54901.07,wallet,gateway_b,network_timeout,485,0.3747,0.5953,0,1,0.6562,0.6405,3362,1
76200.75,upi,gateway_b,suspected_fraud,789,0.5432,0.8719,0,3,0.8551,0.71,5741,0
50425.38,credit_card,gateway_a,insufficient_funds,829,0.1093,0.1552,0,4,0.8067,0.5926,4061,0
26571.68,wallet,gateway_a,authentication_required,861,0.4951,0.0405,1,3,0.7578,0.816,3453,0
38136.02,wallet,gateway_b,insufficient_funds,261,0.4434,0.6584,0,4,0.737,0.4687,648,0
43400.97,debit_card,gateway_b,insufficient_funds,525,0.9424,0.0073,0,0,0.9939,0.2925,662,0
78265.23,upi,gateway_c,authentication_required,315,0.4755,0.9779,1,0,0.7345,0.8708,685,1
27684.35,wallet,gateway_c,insufficient_funds,216,0.1665,0.7356,1,2,0.7879,0.2977,3028,1
2708.03,credit_card,gateway_a,authentication_required,467,0.4968,0.9457,1,1,0.9791,0.7298,5242,0
16843.0,debit_card,gateway_b,insufficient_funds,403,0.4918,0.8247,0,2,0.502,0.6052,6858,0
78572.78,credit_card,gateway_c,insufficient_funds,647,0.1919,0.4135,0,3,0.5922,0.7057,5281,0
1275.75,debit_card,gateway_a,issuer_unavailable,498,0.1883,0.6021,0,2,0.5621,0.7135,7198,0
33459.68,upi,gateway_a,suspected_fraud,172,0.1761,0.8541,0,4,0.8227,0.7858,1949,0
44714.79,net_banking,gateway_c,network_timeout,291,0.5202,0.7775,0,3,0.9382,0.8744,512,1
7947.97,credit_card,gateway_c,authentication_required,173,0.2826,0.6839,1,4,0.3959,0.6991,793,1
58306.38,debit_card,gateway_c,authentication_required,97,0.6291,0.0192,1,3,0.6153,0.6417,1678,1
91910.65,wallet,gateway_a,suspected_fraud,491,0.2724,0.1105,0,1,0.5091,0.4303,961,0
20789.37,credit_card,gateway_a,card_expired,754,0.2054,0.7641,0,1,0.8789,0.6446,583,0
62372.67,credit_card,gateway_a,temporary_gateway_error,801,0.9964,0.6708,0,4,0.3353,0.4935,5896,0
5985.82,debit_card,gateway_a,rate_limit,128,0.1672,0.8313,0,2,0.9365,0.4118,5500,0
78590.05,debit_card,gateway_b,suspected_fraud,702,0.9898,0.7571,1,2,0.3711,0.5823,5039,0
79283.29,upi,gateway_b,card_expired,303,0.1527,0.3145,0,1,0.7881,0.693,1321,0
53012.0,debit_card,gateway_a,network_timeout,950,0.3837,0.4236,0,0,0.4713,0.6837,1284,1
38650.43,net_banking,gateway_a,issuer_unavailable,320,0.5498,0.2257,0,4,0.7601,0.7854,3777,0
7514.41,upi,gateway_a,suspected_fraud,204,0.0005,0.1856,1,4,0.6823,0.225,5146,0
2950.68,wallet,gateway_b,authentication_required,144,0.4712,0.0423,1,1,0.7077,0.5938,153,0
89729.66,credit_card,gateway_c,suspected_fraud,38,0.3014,0.0487,0,4,0.3876,0.3413,5870,0
60281.88,credit_card,gateway_a,issuer_unavailable,897,0.0696,0.0059,0,4,0.9546,0.7608,6114,0
78918.54,upi,gateway_a,suspected_fraud,762,0.1836,0.7158,0,4,0.8107,0.7127,6487,0
55048.5,credit_card,gateway_c,temporary_gateway_error,896,0.6316,0.9313,0,1,0.4549,0.255,1540,1
24322.56,upi,gateway_a,network_timeout,733,0.6762,0.0392,0,4,0.3724,0.7565,5186,0
25115.09,net_banking,gateway_c,temporary_gateway_error,753,0.1737,0.8603,0,1,0.7696,0.4335,1931,1
82028.52,credit_card,gateway_b,insufficient_funds,470,0.3931,0.2455,0,0,0.3016,0.2599,4029,0
98382.56,debit_card,gateway_a,authentication_required,263,0.152,0.0446,1,4,0.5034,0.3918,4943,1
23113.01,credit_card,gateway_b,card_expired,409,0.6621,0.1012,0,3,0.7768,0.8994,7146,0
23099.89,upi,gateway_a,temporary_gateway_error,943,0.9053,0.569,0,3,0.9098,0.6017,3923,0
9843.7,net_banking,gateway_a,insufficient_funds,763,0.2086,0.8705,0,0,0.5,0.206,4063,0
92372.41,net_banking,gateway_a,issuer_unavailable,581,0.1881,0.1708,0,1,0.5856,0.3575,2381,0
73942.16,credit_card,gateway_b,rate_limit,576,0.5556,0.6133,0,4,0.4896,0.3885,4861,0
70516.71,upi,gateway_a,insufficient_funds,388,0.7382,0.4241,0,0,0.6464,0.3574,6685,0
27966.28,credit_card,gateway_a,network_timeout,612,0.0709,0.4554,0,4,0.4525,0.6682,1631,0
20850.99,debit_card,gateway_a,rate_limit,985,0.8347,0.936,1,2,0.8868,0.4098,6722,0
41829.22,credit_card,gateway_a,authentication_required,610,0.1103,0.9665,1,0,0.9072,0.29,6690,0
13848.7,wallet,gateway_c,rate_limit,654,0.2042,0.6898,0,0,0.64,0.7312,6276,1
87696.06,net_banking,gateway_a,temporary_gateway_error,729,0.8786,0.6298,0,3,0.5264,0.7238,6589,0
49813.29,wallet,gateway_c,issuer_unavailable,504,0.0342,0.9314,0,3,0.4388,0.6313,3975,0
73560.24,upi,gateway_c,suspected_fraud,618,0.0306,0.8061,0,4,0.5266,0.7677,1716,0
88636.88,wallet,gateway_a,insufficient_funds,500,0.4168,0.8188,0,2,0.7291,0.307,5082,0
12635.13,debit_card,gateway_a,issuer_unavailable,432,0.1984,0.0715,0,1,0.8659,0.524,4456,0
65179.37,net_banking,gateway_a,issuer_unavailable,988,0.609,0.5462,0,3,0.6207,0.7197,4471,1
76745.77,net_banking,gateway_a,authentication_required,646,0.1877,0.515,1,2,0.5819,0.8494,5832,1
23362.86,net_banking,gateway_a,issuer_unavailable,656,0.9493,0.575,0,2,0.6245,0.595,6183,1
71609.02,upi,gateway_b,network_timeout,519,0.2108,0.0196,0,4,0.9715,0.5937,6122,0
85373.68,credit_card,gateway_b,authentication_required,301,0.1755,0.2771,1,2,0.7113,0.2049,3586,1
75056.09,net_banking,gateway_b,insufficient_funds,249,0.2465,0.6797,0,1,0.6826,0.5496,3580,0
88869.65,net_banking,gateway_b,suspected_fraud,647,0.2697,0.9744,0,1,0.6892,0.6971,6855,0
22407.99,debit_card,gateway_b,temporary_gateway_error,130,0.3128,0.2545,0,3,0.3585,0.7229,6172,1
62763.41,net_banking,gateway_a,suspected_fraud,743,0.0152,0.0014,0,4,0.5392,0.6377,7059,0
43845.91,upi,gateway_a,issuer_unavailable,204,0.3582,0.1906,0,1,0.8569,0.3375,3004,1
78955.08,debit_card,gateway_b,authentication_required,262,0.8195,0.3227,1,4,0.5648,0.5137,2181,0
99777.2,debit_card,gateway_b,authentication_required,699,0.8816,0.8936,1,0,0.8426,0.5295,3074,1
58222.57,net_banking,gateway_a,authentication_required,517,0.0118,0.9698,1,2,0.3842,0.2297,273,0
89388.1,debit_card,gateway_b,card_expired,601,0.7815,0.1452,0,2,0.4314,0.4674,4496,0
90200.07,net_banking,gateway_c,network_timeout,567,0.2069,0.8787,0,4,0.3591,0.377,3496,0
29546.93,credit_card,gateway_b,card_expired,381,0.7884,0.437,0,0,0.8494,0.4367,4836,0
16098.84,credit_card,gateway_c,insufficient_funds,132,0.4409,0.1831,0,3,0.9675,0.2093,0,0
87219.11,net_banking,gateway_c,rate_limit,105,0.8011,0.7515,0,3,0.557,0.4183,4514,1
52663.27,credit_card,gateway_c,network_timeout,31,0.1228,0.0965,0,1,0.828,0.8812,4817,0
35236.87,debit_card,gateway_b,suspected_fraud,570,0.0442,0.1924,0,0,0.6392,0.7156,2939,0
89497.91,wallet,gateway_c,issuer_unavailable,308,0.649,0.1112,0,3,0.5733,0.8515,1927,0
8718.23,debit_card,gateway_a,authentication_required,499,0.5907,0.6684,1,0,0.7941,0.4538,1185,0
91815.32,net_banking,gateway_a,network_timeout,49,0.9034,0.8779,0,4,0.8245,0.8965,7031,0
19794.98,wallet,gateway_c,suspected_fraud,213,0.5077,0.7293,0,1,0.4207,0.8479,3002,0
2347.67,credit_card,gateway_c,temporary_gateway_error,994,0.3961,0.6023,0,0,0.3672,0.6448,6882,0
66316.19,credit_card,gateway_b,insufficient_funds,779,0.0756,0.387,0,2,0.3695,0.4392,408,0
93573.67,wallet,gateway_b,rate_limit,875,0.7714,0.0407,0,0,0.9772,0.5236,5612,0
62338.75,wallet,gateway_c,card_expired,783,0.9663,0.7101,0,2,0.8628,0.3852,7050,0
93991.13,credit_card,gateway_c,insufficient_funds,845,0.275,0.8604,0,3,0.7234,0.5648,6856,0
51291.99,credit_card,gateway_a,rate_limit,741,0.1123,0.015,0,4,0.6373,0.6356,2434,0
23934.3,debit_card,gateway_a,card_expired,203,0.716,0.1343,0,4,0.5125,0.7619,34,0
29134.72,upi,gateway_b,network_timeout,967,0.219,0.071,0,2,0.9327,0.8405,2707,0
65840.72,credit_card,gateway_b,insufficient_funds,110,0.0252,0.1972,0,1,0.8432,0.5664,3248,0
57014.17,credit_card,gateway_c,insufficient_funds,682,0.2129,0.6318,0,0,0.8736,0.8653,1744,0
4989.24,credit_card,gateway_b,rate_limit,732,0.382,0.1777,0,4,0.4132,0.2265,3907,0
24513.13,upi,gateway_a,issuer_unavailable,957,0.7591,0.4027,0,1,0.807,0.8188,5251,1
28246.6,net_banking,gateway_c,issuer_unavailable,976,0.0248,0.4874,0,0,0.7432,0.5305,5409,0
52168.54,upi,gateway_a,insufficient_funds,860,0.4432,0.6079,0,0,0.6222,0.4352,1527,1
65657.97,upi,gateway_c,temporary_gateway_error,71,0.5673,0.31,1,3,0.8014,0.5774,697,0
96260.88,net_banking,gateway_c,temporary_gateway_error,299,0.5825,0.5586,0,1,0.6694,0.3845,6462,0
8427.44,debit_card,gateway_b,network_timeout,597,0.1375,0.7142,0,2,0.5833,0.4773,6237,1
15602.56,net_banking,gateway_c,insufficient_funds,354,0.2679,0.388,0,1,0.6523,0.2903,4546,0
36158.44,net_banking,gateway_b,network_timeout,905,0.3515,0.1605,0,0,0.6618,0.848,4072,0
69196.86,wallet,gateway_b,temporary_gateway_error,588,0.5388,0.356,0,1,0.3046,0.8215,5941,1
805.46,debit_card,gateway_a,network_timeout,373,0.0888,0.1845,0,0,0.3077,0.4218,2990,1
86061.35,wallet,gateway_a,temporary_gateway_error,366,0.2404,0.1069,0,1,0.7687,0.3808,867,0
13770.34,debit_card,gateway_a,authentication_required,292,0.6901,0.6851,1,1,0.5263,0.6447,4300,1
78150.22,net_banking,gateway_c,insufficient_funds,155,0.8165,0.905,0,4,0.9269,0.2444,216,0
22249.23,upi,gateway_b,authentication_required,358,0.9081,0.1751,1,0,0.8789,0.3688,3879,0
26681.81,wallet,gateway_b,rate_limit,484,0.0112,0.9608,0,0,0.7709,0.6554,3080,0
73444.9,credit_card,gateway_c,issuer_unavailable,751,0.5454,0.7314,1,1,0.352,0.419,1196,1
42015.18,credit_card,gateway_b,suspected_fraud,631,0.5434,0.8369,0,0,0.3075,0.7321,2936,0
19245.93,credit_card,gateway_c,network_timeout,187,0.4075,0.038,0,4,0.9431,0.3901,2290,1
16929.45,wallet,gateway_b,issuer_unavailable,849,0.1515,0.4954,0,0,0.3262,0.3676,1150,1
74404.26,upi,gateway_c,network_timeout,67,0.5719,0.7253,0,3,0.8778,0.2722,6960,1
21252.92,net_banking,gateway_c,authentication_required,262,0.8492,0.4616,1,2,0.6285,0.3797,2857,1
29265.42,wallet,gateway_a,temporary_gateway_error,522,0.0587,0.1492,0,1,0.7557,0.2118,368,1
36373.9,net_banking,gateway_b,authentication_required,167,0.2234,0.1536,1,0,0.5494,0.4777,2127,1
63975.03,debit_card,gateway_b,temporary_gateway_error,42,0.4415,0.9292,0,4,0.684,0.8874,2397,0
55969.05,upi,gateway_b,card_expired,897,0.1948,0.5787,0,3,0.3279,0.7553,3371,0
92339.89,upi,gateway_c,suspected_fraud,272,0.3277,0.4061,0,2,0.8169,0.6408,1657,0
36044.26,upi,gateway_a,rate_limit,363,0.9831,0.4055,1,0,0.7197,0.5694,2555,1
76959.61,credit_card,gateway_a,issuer_unavailable,27,0.2305,0.9807,0,3,0.4358,0.4916,1768,0
74819.73,credit_card,gateway_a,insufficient_funds,61,0.194,0.5903,0,1,0.4833,0.4698,4840,1
41706.7,credit_card,gateway_c,temporary_gateway_error,553,0.8211,0.9627,0,1,0.3913,0.7717,5879,1
2230.33,upi,gateway_b,authentication_required,479,0.6513,0.2521,1,3,0.9483,0.5995,5823,1
29531.15,net_banking,gateway_b,issuer_unavailable,179,0.2852,0.439,0,3,0.5769,0.7277,2428,0
19402.77,wallet,gateway_a,issuer_unavailable,814,0.6405,0.2378,0,3,0.6046,0.7914,2487,0
73759.5,credit_card,gateway_c,temporary_gateway_error,792,0.5723,0.4751,0,2,0.7089,0.8664,158,0
91776.66,debit_card,gateway_c,rate_limit,218,0.5469,0.625,1,3,0.681,0.3266,916,1
62573.85,net_banking,gateway_c,insufficient_funds,877,0.9212,0.9266,0,0,0.767,0.8433,877,0
80279.35,net_banking,gateway_a,card_expired,422,0.5018,0.1999,0,4,0.4872,0.3755,2505,0
82641.48,upi,gateway_a,insufficient_funds,918,0.3091,0.3318,0,4,0.8099,0.6404,2175,1
84787.81,upi,gateway_c,card_expired,79,0.9055,0.2568,0,2,0.3996,0.2689,2876,0
57767.45,credit_card,gateway_b,issuer_unavailable,151,0.0933,0.5632,0,2,0.6526,0.819,4751,1
41179.0,net_banking,gateway_a,issuer_unavailable,906,0.2345,0.9478,0,1,0.6044,0.3702,1246,1
53562.66,debit_card,gateway_a,card_expired,413,0.3317,0.3279,0,0,0.6706,0.3113,1603,0
98886.5,net_banking,gateway_b,card_expired,330,0.1824,0.0755,0,1,0.7138,0.871,6631,0
43848.34,debit_card,gateway_b,rate_limit,313,0.7419,0.5694,0,4,0.8498,0.8531,6615,1
63422.22,net_banking,gateway_c,issuer_unavailable,140,0.2596,0.1918,0,1,0.9062,0.8915,4676,1
7923.08,net_banking,gateway_a,authentication_required,254,0.8474,0.9415,1,2,0.6251,0.7151,6989,1
15303.89,net_banking,gateway_b,card_expired,139,0.9838,0.3115,0,2,0.882,0.8557,163,1
80846.28,debit_card,gateway_c,insufficient_funds,24,0.3049,0.2582,0,1,0.4743,0.34,633,0
13038.64,credit_card,gateway_a,issuer_unavailable,811,0.7625,0.4683,0,1,0.9814,0.8069,2494,1
74620.64,upi,gateway_c,card_expired,829,0.122,0.9558,0,0,0.6504,0.555,3626,0
81273.63,upi,gateway_b,suspected_fraud,867,0.7025,0.0469,0,3,0.3304,0.654,1840,0
62217.77,credit_card,gateway_b,suspected_fraud,206,0.9373,0.6971,1,4,0.3455,0.2081,6275,0
81806.62,credit_card,gateway_c,rate_limit,946,0.7834,0.3682,0,0,0.3606,0.8325,2467,1
71616.12,debit_card,gateway_a,card_expired,625,0.9588,0.9813,0,3,0.9686,0.7993,6631,0
11521.11,upi,gateway_b,temporary_gateway_error,863,0.3075,0.9251,0,4,0.8819,0.4718,3526,1
29131.65,net_banking,gateway_a,rate_limit,849,0.9158,0.3919,0,4,0.8558,0.5216,126,1
40988.43,wallet,gateway_c,authentication_required,827,0.4206,0.9495,1,3,0.767,0.2866,4827,0
71863.77,upi,gateway_b,issuer_unavailable,870,0.7032,0.4991,0,1,0.8353,0.8381,5315,1
12479.2,upi,gateway_b,rate_limit,755,0.432,0.7203,0,4,0.379,0.4472,4466,0
50158.06,net_banking,gateway_b,temporary_gateway_error,736,0.1739,0.6419,0,2,0.8974,0.8831,1110,1
